  0.00000000E+00 -0.26548875E+02
  0.11116747E-01 -0.26548853E+02
  0.22233494E-01 -0.26548786E+02
  0.33350240E-01 -0.26548676E+02
  0.44466987E-01 -0.26548522E+02
  0.55583734E-01 -0.26548327E+02
  0.66700481E-01 -0.26548091E+02
  0.77817228E-01 -0.26547816E+02
  0.88933975E-01 -0.26547504E+02
  0.10005072E+00 -0.26547159E+02
  0.11116747E+00 -0.26546781E+02
  0.12228422E+00 -0.26546375E+02
  0.13340096E+00 -0.26545943E+02
  0.14451771E+00 -0.26545488E+02
  0.15563446E+00 -0.26545013E+02
  0.16675120E+00 -0.26544523E+02
  0.17786795E+00 -0.26544021E+02
  0.18898470E+00 -0.26543510E+02
  0.20010144E+00 -0.26542994E+02
  0.21121819E+00 -0.26542477E+02
  0.22233494E+00 -0.26541964E+02
  0.23345168E+00 -0.26541457E+02
  0.24456843E+00 -0.26540960E+02
  0.25568518E+00 -0.26540478E+02
  0.26680192E+00 -0.26540013E+02
  0.27791867E+00 -0.26539571E+02
  0.28903542E+00 -0.26539152E+02
  0.30015216E+00 -0.26538762E+02
  0.31126891E+00 -0.26538404E+02
  0.32238566E+00 -0.26538079E+02
  0.33350240E+00 -0.26537792E+02
  0.34461915E+00 -0.26537544E+02
  0.35573590E+00 -0.26537337E+02
  0.36685265E+00 -0.26537175E+02
  0.37796939E+00 -0.26537058E+02
  0.38908614E+00 -0.26536988E+02
  0.40020289E+00 -0.26536967E+02
  0.41131963E+00 -0.26536996E+02
  0.42243638E+00 -0.26537074E+02
  0.43355313E+00 -0.26537203E+02
  0.44466987E+00 -0.26537383E+02
  0.45578662E+00 -0.26537613E+02
  0.46690337E+00 -0.26537893E+02
  0.47802011E+00 -0.26538223E+02
  0.48913686E+00 -0.26538600E+02
  0.50025361E+00 -0.26539024E+02
  0.51137035E+00 -0.26539494E+02
  0.52248710E+00 -0.26540006E+02
  0.53360385E+00 -0.26540559E+02
  0.54472059E+00 -0.26541151E+02
  0.55583734E+00 -0.26541778E+02
  0.56695409E+00 -0.26542437E+02
  0.57807084E+00 -0.26543126E+02
  0.58918758E+00 -0.26543840E+02
  0.60030433E+00 -0.26544577E+02
  0.61142108E+00 -0.26545331E+02
  0.62253782E+00 -0.26546100E+02
  0.63365457E+00 -0.26546879E+02
  0.64477132E+00 -0.26547663E+02
  0.65588806E+00 -0.26548449E+02
  0.66700481E+00 -0.26549231E+02
  0.67812156E+00 -0.26550006E+02
  0.68923830E+00 -0.26550767E+02
  0.70035505E+00 -0.26551512E+02
  0.71147180E+00 -0.26552234E+02
  0.72258854E+00 -0.26552929E+02
  0.73370529E+00 -0.26553593E+02
  0.74482204E+00 -0.26554221E+02
  0.75593878E+00 -0.26554808E+02
  0.76705553E+00 -0.26555350E+02
  0.77817228E+00 -0.26555842E+02
  0.78928902E+00 -0.26556281E+02
  0.80040577E+00 -0.26556662E+02
  0.81152252E+00 -0.26556982E+02
  0.82263927E+00 -0.26557236E+02
  0.83375601E+00 -0.26557421E+02
  0.84487276E+00 -0.26557534E+02
  0.85598951E+00 -0.26557573E+02
  0.86710625E+00 -0.26557534E+02
  0.87822300E+00 -0.26557415E+02
  0.88933975E+00 -0.26557213E+02
  0.90045649E+00 -0.26556928E+02
  0.91157324E+00 -0.26556557E+02
  0.92268999E+00 -0.26556100E+02
  0.93380673E+00 -0.26555556E+02
  0.94492348E+00 -0.26554925E+02
  0.95604023E+00 -0.26554206E+02
  0.96715697E+00 -0.26553402E+02
  0.97827372E+00 -0.26552513E+02
  0.98939047E+00 -0.26551542E+02
  0.10005072E+01 -0.26550492E+02
  0.10116240E+01 -0.26549367E+02
  0.10227407E+01 -0.26548174E+02
  0.10338575E+01 -0.26546923E+02
  0.10449742E+01 -0.26545626E+02
  0.10560909E+01 -0.26544304E+02
  0.10672077E+01 -0.26542990E+02
  0.10783244E+01 -0.26541741E+02
  0.10894412E+01 -0.26540650E+02
  0.11005579E+01 -0.26539868E+02
  0.11116747E+01 -0.26539576E+02
  0.11229043E+01 -0.26539633E+02
  0.11341339E+01 -0.26539687E+02
  0.11453635E+01 -0.26539627E+02
  0.11565931E+01 -0.26539434E+02
  0.11678227E+01 -0.26539126E+02
  0.11790523E+01 -0.26538740E+02
  0.11902820E+01 -0.26538321E+02
  0.12015116E+01 -0.26537976E+02
  0.12127412E+01 -0.26537912E+02
  0.12239708E+01 -0.26537842E+02
  0.12352004E+01 -0.26537767E+02
  0.12464300E+01 -0.26537688E+02
  0.12576596E+01 -0.26537605E+02
  0.12688892E+01 -0.26537519E+02
  0.12801188E+01 -0.26537432E+02
  0.12913484E+01 -0.26537343E+02
  0.13025781E+01 -0.26537254E+02
  0.13138077E+01 -0.26537166E+02
  0.13250373E+01 -0.26537080E+02
  0.13362669E+01 -0.26537008E+02
  0.13474965E+01 -0.26537122E+02
  0.13587261E+01 -0.26537246E+02
  0.13699557E+01 -0.26537378E+02
  0.13811853E+01 -0.26537515E+02
  0.13924149E+01 -0.26537657E+02
  0.14036445E+01 -0.26537802E+02
  0.14148742E+01 -0.26537949E+02
  0.14261038E+01 -0.26538096E+02
  0.14373334E+01 -0.26538243E+02
  0.14485630E+01 -0.26538389E+02
  0.14597926E+01 -0.26538532E+02
  0.14710222E+01 -0.26538672E+02
  0.14822518E+01 -0.26538808E+02
  0.14934814E+01 -0.26538939E+02
  0.15047110E+01 -0.26539065E+02
  0.15047110E+01 -0.26539065E+02
  0.15158347E+01 -0.26539185E+02
  0.15269584E+01 -0.26539298E+02
  0.15380820E+01 -0.26539404E+02
  0.15492057E+01 -0.26539503E+02
  0.15603294E+01 -0.26539596E+02
  0.15714531E+01 -0.26539681E+02
  0.15825767E+01 -0.26539759E+02
  0.15937004E+01 -0.26539830E+02
  0.16048241E+01 -0.26539894E+02
  0.16159477E+01 -0.26539952E+02
  0.16270714E+01 -0.26540003E+02
  0.16381951E+01 -0.26540049E+02
  0.16493188E+01 -0.26540089E+02
  0.16604424E+01 -0.26540126E+02
  0.16715661E+01 -0.26540160E+02
  0.16826898E+01 -0.26540218E+02
  0.16938134E+01 -0.26540570E+02
