    0.0000  -40.8442
    0.0408  -40.8444
    0.0816  -40.8448
    0.1225  -40.8456
    0.1633  -40.8466
    0.2041  -40.8479
    0.2449  -40.8495
    0.2858  -40.8512
    0.3266  -40.8529
    0.3674  -40.8547
    0.4082  -40.8563
    0.4491  -40.8577
    0.4899  -40.8589
    0.5307  -40.8598
    0.5715  -40.8604
    0.6124  -40.8606
    0.6595  -40.8603
    0.7067  -40.8595
    0.7538  -40.8583
    0.8009  -40.8568
    0.8481  -40.8552
    0.8952  -40.8537
    0.9424  -40.8524
    0.9895  -40.8515
    1.0366  -40.8508
    1.0838  -40.8506
    1.1309  -40.8506
    1.1781  -40.8508
    1.2252  -40.8510
    1.2723  -40.8512
    1.3195  -40.8513
    1.3567  -40.8512
    1.3940  -40.8508
    1.4313  -40.8504
    1.4686  -40.8497
    1.5058  -40.8491
    1.5431  -40.8485
    1.5804  -40.8479
    1.6176  -40.8474
    1.6549  -40.8471
    1.6922  -40.8469
    1.7294  -40.8468
    1.7667  -40.8469
    1.8040  -40.8471
    1.8412  -40.8473
    1.8785  -40.8476
    1.9285  -40.8470
    1.9785  -40.8466
    2.0285  -40.8465
    2.0785  -40.8467
    2.1285  -40.8474
    2.1785  -40.8484
    2.2285  -40.8498
    2.2785  -40.8514
    2.3285  -40.8532
    2.3785  -40.8551
    2.4285  -40.8568
    2.4785  -40.8584
    2.5285  -40.8596
    2.5785  -40.8603
    2.6285  -40.8606

    0.0000  -40.8442
    0.0408  -40.8444
    0.0816  -40.8448
    0.1225  -40.8456
    0.1633  -40.8466
    0.2041  -40.8479
    0.2449  -40.8495
    0.2858  -40.8512
    0.3266  -40.8529
    0.3674  -40.8547
    0.4082  -40.8563
    0.4491  -40.8577
    0.4899  -40.8589
    0.5307  -40.8598
    0.5715  -40.8604
    0.6124  -40.8606
    0.6595  -40.8603
    0.7067  -40.8594
    0.7538  -40.8582
    0.8009  -40.8566
    0.8481  -40.8549
    0.8952  -40.8533
    0.9424  -40.8518
    0.9895  -40.8507
    1.0366  -40.8500
    1.0838  -40.8496
    1.1309  -40.8495
    1.1781  -40.8496
    1.2252  -40.8497
    1.2723  -40.8499
    1.3195  -40.8499
    1.3567  -40.8498
    1.3940  -40.8496
    1.4313  -40.8491
    1.4686  -40.8486
    1.5058  -40.8480
    1.5431  -40.8474
    1.5804  -40.8469
    1.6176  -40.8464
    1.6549  -40.8462
    1.6922  -40.8460
    1.7294  -40.8461
    1.7667  -40.8462
    1.8040  -40.8465
    1.8412  -40.8469
    1.8785  -40.8473
    1.9285  -40.8463
    1.9785  -40.8455
    2.0285  -40.8450
    2.0785  -40.8450
    2.1285  -40.8454
    2.1785  -40.8463
    2.2285  -40.8476
    2.2785  -40.8494
    2.3285  -40.8515
    2.3785  -40.8537
    2.4285  -40.8559
    2.4785  -40.8578
    2.5285  -40.8593
    2.5785  -40.8602
    2.6285  -40.8606

    0.0000  -40.8401
    0.0408  -40.8402
    0.0816  -40.8404
    0.1225  -40.8408
    0.1633  -40.8413
    0.2041  -40.8420
    0.2449  -40.8444
    0.2858  -40.8469
    0.3266  -40.8495
    0.3674  -40.8520
    0.4082  -40.8544
    0.4491  -40.8565
    0.4899  -40.8582
    0.5307  -40.8595
    0.5715  -40.8603
    0.6124  -40.8606
    0.6595  -40.8603
    0.7067  -40.8594
    0.7538  -40.8582
    0.8009  -40.8566
    0.8481  -40.8549
    0.8952  -40.8533
    0.9424  -40.8518
    0.9895  -40.8507
    1.0366  -40.8500
    1.0838  -40.8496
    1.1309  -40.8495
    1.1781  -40.8496
    1.2252  -40.8497
    1.2723  -40.8499
    1.3195  -40.8499
    1.3567  -40.8498
    1.3940  -40.8495
    1.4313  -40.8490
    1.4686  -40.8484
    1.5058  -40.8476
    1.5431  -40.8468
    1.5804  -40.8460
    1.6176  -40.8453
    1.6549  -40.8447
    1.6922  -40.8443
    1.7294  -40.8441
    1.7667  -40.8441
    1.8040  -40.8443
    1.8412  -40.8446
    1.8785  -40.8450
    1.9285  -40.8437
    1.9785  -40.8426
    2.0285  -40.8419
    2.0785  -40.8418
    2.1285  -40.8424
    2.1785  -40.8435
    2.2285  -40.8452
    2.2785  -40.8474
    2.3285  -40.8499
    2.3785  -40.8526
    2.4285  -40.8551
    2.4785  -40.8573
    2.5285  -40.8591
    2.5785  -40.8602
    2.6285  -40.8606

    0.0000  -40.8401
    0.0408  -40.8402
    0.0816  -40.8404
    0.1225  -40.8408
    0.1633  -40.8413
    0.2041  -40.8419
    0.2449  -40.8424
    0.2858  -40.8430
    0.3266  -40.8435
    0.3674  -40.8440
    0.4082  -40.8445
    0.4491  -40.8449
    0.4899  -40.8453
    0.5307  -40.8455
    0.5715  -40.8457
    0.6124  -40.8457
    0.6595  -40.8457
    0.7067  -40.8456
    0.7538  -40.8456
